iter	Passed	Remaining
217	1125	4036
218	1131	4033
219	1135	4025
220	1140	4020
221	1146	4016
222	1151	4012
223	1156	4007
224	1161	4001
225	1166	3996
226	1172	3994
227	1178	3990
228	1183	3983
229	1187	3973
230	1192	3970
231	1198	3966
232	1203	3961
233	1208	3956
234	1212	3947
235	1217	3939
236	1220	3928
237	1224	3921
238	1229	3914
239	1232	3902
240	1236	3893
241	1240	3885
242	1244	3876
243	1247	3866
244	1253	3863
245	1256	3851
246	1261	3845
247	1265	3838
248	1269	3829
249	1274	3823
250	1280	3821
251	1284	3813
252	1288	3804
253	1291	3794
254	1296	3786
255	1300	3780
256	1305	3775
257	1311	3771
258	1317	3768
259	1321	3762
260	1325	3753
261	1327	3739
262	1331	3730
263	1335	3722
264	1341	3719
265	1343	3707
266	1348	3700
267	1350	3689
268	1355	3684
269	1359	3676
270	1363	3668
271	1368	3662
272	1372	3655
273	1377	3650
274	1383	3646
275	1386	3636
276	1390	3628
277	1394	3622
278	1399	3616
279	1405	3615
280	1410	3608
281	1414	3602
282	1419	3596
283	1423	3588
284	1427	3581
285	1431	3573
286	1435	3566
287	1437	3554
288	1441	3546
289	1445	3539
290	1450	3533
291	1453	3524
292	1457	3517
293	1462	3513
294	1467	3506
295	1469	3495
296	1473	3488
297	1477	3480
298	1482	3474
299	1485	3466
300	1490	3462
301	1497	3460
302	1504	3460
303	1511	3460
304	1519	3461
305	1527	3464
306	1537	3469
307	1544	3470
308	1552	3471
309	1562	3478
310	1571	3481
311	1578	3480
312	1585	3480
313	1594	3482
314	1602	3485
315	1616	3498
316	1623	3498
317	1631	3498
318	1639	3500
319	1647	3501
320	1655	3501
321	1662	3501
322	1671	3503
323	1678	3502
324	1685	3500
325	1692	3498
326	1698	3496
327	1706	3496
328	1711	3491
329	1719	3490
330	1726	3488
331	1732	3485
332	1740	3485
333	1746	3482
334	1751	3477
335	1757	3473
336	1765	3473
337	1771	3469
338	1778	3468
339	1786	3467
340	1793	3465
341	1800	3464
342	1808	3463
343	1813	3458
344	1820	3457
345	1826	3452
346	1832	3448
347	1839	3445
348	1845	3442
349	1851	3438
350	1858	3436
351	1864	3431
352	1871	3430
353	1878	3428
354	1885	3425
355	1890	3419
356	1892	3408
357	1895	3398
358	1898	3390
359	1901	3381
360	1905	3372
361	1908	3362
362	1911	3353
363	1914	3345
364	1917	3335
365	1919	3324
366	1921	3314
367	1925	3306
368	1928	3298
369	1932	3290
370	1937	3284
371	1939	3274
372	1942	3265
373	1945	3257
374	1950	3251
375	1953	3242
376	1958	3235
377	1961	3228
378	1966	3222
379	1971	3217
380	1974	3208
381	1978	3200
382	1981	3192
383	1984	3183
384	1987	3174
385	1990	3166
386	1994	3159
387	1996	3149
388	2000	3142
389	2004	3134
390	2007	3127
391	2010	3118
392	2014	3111
393	2016	3101
394	2019	3093
395	2022	3084
396	2026	3078
397	2031	3072
398	2040	3073
399	2048	3073
400	2058	3075
401	2064	3071
402	2069	3065
403	2076	3063
404	2085	3064
405	2090	3058
406	2094	3052
407	2098	3045
408	2103	3039
409	2106	3031
410	2111	3025
411	2115	3019
412	2120	3013
413	2124	3006
414	2128	2999
415	2132	2993
416	2138	2989
417	2143	2983
418	2147	2978
419	2153	2974
420	2159	2969
421	2164	2965
422	2169	2959
423	2174	2953
424	2178	2947
425	2184	2943
426	2189	2938
427	2196	2934
428	2202	2930
429	2205	2923
430	2210	2918
431	2215	2913
432	2220	2907
433	2224	2900
434	2228	2894
435	2235	2891
436	2243	2890
437	2250	2888
438	2259	2887
439	2264	2882
440	2270	2877
441	2276	2873
442	2283	2870
443	2289	2867
444	2297	2865
445	2303	2861
446	2309	2856
447	2314	2851
448	2320	2848
449	2325	2841
450	2329	2835
451	2332	2828
452	2338	2823
453	2342	2817
454	2349	2814
455	2352	2806
456	2359	2803
457	2364	2798
458	2370	2793
459	2376	2789
460	2383	2787
461	2389	2782
462	2395	2778
463	2402	2775
464	2408	2771
465	2415	2768
466	2422	2764
467	2429	2761
468	2438	2760
469	2447	2759
470	2454	2756
471	2460	2752
472	2467	2749
473	2473	2745
474	2480	2741
475	2485	2736
476	2490	2731
477	2496	2726
478	2502	2721
479	2509	2718
480	2515	2714
481	2522	2711
482	2528	2706
483	2534	2702
484	2539	2697
485	2545	2692
486	2550	2687
487	2556	2682
488	2561	2677
489	2568	2673
490	2573	2667
491	2579	2663
492	2584	2658
493	2589	2652
494	2594	2646
495	2600	2642
496	2606	2638
497	2613	2634
498	2618	2629
499	2623	2623
500	2631	2620
501	2635	2614
502	2643	2611
503	2651	2609
504	2660	2608
505	2670	2607
506	2681	2607
507	2692	2607
508	2701	2605
509	2713	2606
510	2725	2607
511	2734	2606
512	2745	2605
513	2754	2604
514	2763	2602
515	2771	2600
516	2811	2626
517	2822	2626
518	2831	2623
519	2839	2620
520	2846	2616
521	2853	2613
522	2861	2609
523	2867	2604
524	2874	2600
525	2881	2596
526	2889	2593
527	2897	2590
528	2907	2588
529	2914	2584
530	2925	2583
531	2934	2581
532	2943	2579
533	2949	2574
534	2955	2568
535	2960	2562
536	2965	2557
537	2971	2551
538	2976	2545
539	2981	2540
540	2985	2533
541	2990	2527
542	2996	2521
543	3003	2517
544	3010	2513
545	3017	2509
546	3023	2504
547	3030	2499
548	3037	2495
549	3041	2488
550	3048	2484
551	3055	2480
552	3060	2473
553	3067	2469
554	3073	2464
555	3079	2459
556	3085	2454
557	3091	2448
558	3098	2444
559	3104	2438
560	3111	2434
561	3115	2428
562	3121	2422
563	3128	2418
564	3134	2413
565	3139	2407
566	3145	2402
567	3153	2398
568	3160	2394
569	3168	2390
570	3173	2384
571	3178	2378
572	3184	2373
573	3190	2367
574	3195	2362
575	3201	2356
576	3206	2350
577	3212	2345
578	3219	2340
579	3226	2336
580	3230	2329
581	3237	2325
582	3244	2320
583	3250	2315
584	3256	2310
585	3262	2305
586	3268	2299
587	3275	2294
588	3281	2289
589	3286	2283
590	3291	2277
591	3297	2272
592	3302	2266
593	3307	2260
594	3313	2255
595	3320	2251
596	3328	2246
597	3335	2242
598	3342	2237
599	3349	2232
600	3355	2227
601	3362	2223
602	3369	2218
603	3374	2212
604	3380	2207
605	3386	2201
606	3392	2196
607	3397	2190
608	3406	2186
609	3414	2182
610	3425	2181
611	3433	2176
612	3439	2171
613	3445	2165
614	3450	2160
615	3455	2154
616	3460	2147
617	3465	2142
618	3471	2136
619	3476	2130
620	3481	2124
621	3485	2118
622	3489	2111
623	3493	2105
624	3499	2099
625	3502	2092
626	3506	2085
627	3511	2079
628	3516	2073
629	3522	2068
630	3529	2064
631	3535	2058
632	3542	2053
633	3549	2048
634	3555	2043
635	3561	2038
636	3566	2032
637	3571	2026
638	3575	2020
639	3580	2014
640	3584	2007
641	3588	2001
642	3595	1996
643	3604	1992
644	3610	1987
645	3616	1981
646	3624	1977
647	3631	1972
648	3639	1968
649	3646	1963
650	3653	1958
651	3660	1953
652	3666	1948
653	3674	1944
654	3681	1939
655	3688	1934
656	3696	1929
657	3708	1927
658	3720	1924
659	3728	1920
660	3736	1916
661	3742	1910
662	3749	1905
663	3754	1899
664	3760	1894
665	3767	1889
666	3773	1883
667	3778	1877
668	3784	1872
669	3789	1866
670	3794	1860
671	3799	1854
672	3803	1847
673	3807	1841
674	3813	1836
675	3818	1829
676	3820	1822
677	3825	1816
678	3830	1810
679	3834	1804
680	3838	1797
681	3842	1791
682	3846	1785
683	3850	1779
684	3856	1773
685	3862	1767
686	3868	1762
687	3873	1756
688	3878	1750
689	3883	1744
690	3888	1738
691	3893	1732
692	3897	1726
693	3902	1720
694	3906	1714
695	3911	1708
696	3915	1702
697	3919	1695
698	3923	1689
699	3928	1683
700	3934	1678
701	3939	1672
702	3943	1666
703	3948	1660
704	3954	1654
705	3957	1647
706	3961	1641
707	3967	1636
708	3970	1629
709	3976	1624
710	3980	1617
711	3987	1612
712	3992	1606
713	3996	1600
714	4001	1594
715	4006	1589
716	4011	1583
717	4015	1577
718	4020	1571
719	4023	1564
720	4031	1559
721	4040	1555
722	4047	1550
723	4054	1545
724	4059	1539
725	4063	1533
726	4068	1527
727	4075	1522
728	4078	1516
729	4084	1510
730	4089	1504
731	4095	1499
732	4102	1494
733	4111	1490
734	4118	1484
735	4123	1478
736	4129	1473
737	4133	1467
738	4137	1461
739	4140	1454
740	4145	1449
741	4149	1442
742	4154	1437
743	4159	1431
744	4163	1425
745	4168	1419
746	4174	1413
747	4179	1407
748	4183	1401
749	4189	1396
750	4193	1390
751	4198	1384
752	4203	1378
753	4207	1372
754	4212	1367
755	4218	1361
756	4222	1355
757	4226	1349
758	4230	1343
759	4233	1337
760	4236	1330
761	4240	1324
762	4246	1318
763	4250	1313
764	4255	1307
765	4260	1301
766	4264	1295
767	4269	1289
768	4274	1284
769	4281	1278
770	4288	1273
771	4295	1268
772	4302	1263
773	4308	1258
774	4315	1252
775	4319	1246
776	4326	1241
777	4330	1235
778	4334	1229
779	4339	1224
780	4345	1218
781	4350	1212
782	4355	1207
783	4361	1201
784	4367	1196
785	4372	1190
786	4377	1184
787	4382	1179
788	4385	1172
789	4389	1166
790	4394	1161
791	4399	1155
792	4404	1149
793	4408	1143
794	4412	1137
795	4417	1132
796	4423	1126
797	4433	1122
798	4443	1117
799	4451	1112
800	4458	1107
801	4466	1102
802	4473	1097
803	4480	1092
804	4485	1086
805	4490	1080
806	4496	1075
807	4502	1069
808	4508	1064
809	4514	1058
810	4518	1053
811	4521	1046
812	4526	1041
813	4532	1035
814	4536	1029
815	4541	1024
816	4546	1018
817	4549	1012
818	4553	1006
819	4556	1000
820	4562	994
821	4567	989
822	4573	983
823	4579	978
824	4584	972
825	4588	966
826	4595	961
827	4603	956
828	4610	951
829	4618	946
830	4625	940
831	4632	935
832	4641	930
833	4649	925
834	4657	920
835	4664	914
836	4672	909
837	4680	904
838	4687	899
839	4699	895
840	4707	890
841	4716	885
842	4727	880
843	4736	875
844	4744	870
845	4753	865
846	4761	860
847	4770	855
848	4778	849
849	4786	844
850	4793	839
851	4803	834
852	4813	829
853	4825	825
854	4835	820
855	4844	815
856	4853	809
857	4859	804
858	4866	798
859	4872	793
860	4876	787
861	4880	781
862	4884	775
863	4890	769
864	4896	764
865	4902	758
866	4907	752
867	4912	747
868	4918	741
869	4937	737
870	4944	732
871	4949	726
872	4957	721
873	4965	715
874	4971	710
875	4978	704
876	4985	699
877	4991	693
878	4997	687
879	5002	682
880	5008	676
881	5014	670
882	5021	665
883	5028	659
884	5034	654
885	5045	649
886	5051	643
887	5063	638
888	5071	633
889	5080	627
890	5088	622
891	5094	616
892	5100	611
893	5106	605
894	5114	599
895	5120	594
896	5127	588
897	5133	583
898	5139	577
899	5145	571
900	5150	565
901	5154	560
902	5160	554
903	5165	548
904	5170	542
905	5176	537
906	5181	531
907	5188	525
908	5194	520
909	5199	514
910	5205	508
911	5210	502
912	5214	496
913	5220	491
914	5227	485
915	5233	479
916	5242	474
917	5249	468
918	5255	463
919	5265	457
920	5271	452
921	5276	446
922	5281	440
923	5285	434
924	5289	428
925	5292	422
926	5297	417
927	5302	411
928	5307	405
929	5311	399
930	5317	394
931	5323	388
932	5328	382
933	5334	376
934	5338	371
935	5343	365
936	5348	359
937	5352	353
938	5357	348
939	5363	342
940	5368	336
941	5373	330
942	5380	325
943	5384	319
944	5389	313
945	5394	307
946	5400	302
947	5405	296
948	5413	290
949	5419	285
950	5424	279
951	5428	273
952	5432	267
953	5437	262
954	5442	256
955	5448	250
956	5451	244
957	5455	239
958	5460	233
959	5465	227
960	5468	221
961	5473	216
962	5478	210
963	5481	204
964	5486	199
965	5491	193
966	5495	187
967	5499	181
968	5504	176
969	5509	170
970	5514	164
971	5519	158
972	5525	153
973	5527	147
974	5534	141
975	5540	136
976	5544	130
977	5549	124
978	5553	119
979	5557	113
980	5561	107
981	5567	102
982	5570	96
983	5574	90
984	5579	84
985	5583	79
986	5589	73
987	5594	67
988	5600	62
989	5609	56
990	5617	51
991	5624	45
992	5631	39
993	5635	34
994	5641	28
995	5646	22
996	5651	17
997	5655	11
998	5661	5
999	5668	0
