iter	Logloss
221	0.4414999888
222	0.4394639009
223	0.4389281755
224	0.4387758478
225	0.4379775993
226	0.4376358549
227	0.4368450425
228	0.4363746618
229	0.4359363998
230	0.434745724
231	0.4343704984
232	0.433438263
233	0.4329837784
234	0.4321122653
235	0.4313720221
236	0.4308864304
237	0.4306005079
238	0.4289254525
239	0.4275459664
240	0.4271138869
241	0.4266555333
242	0.4261720781
243	0.4258137003
244	0.4247884416
245	0.4239629655
246	0.423532552
247	0.4229303542
248	0.4224316711
249	0.4221133429
250	0.4218814842
251	0.4215354656
252	0.4203218177
253	0.420168746
254	0.4192795075
255	0.4183448505
256	0.4181915418
257	0.4167768031
258	0.4163793918
259	0.4159365972
260	0.4148878669
261	0.4144345391
262	0.4140098491
263	0.4136798445
264	0.4134929407
265	0.4132566847
266	0.4127060919
267	0.4117408543
268	0.4108521244
269	0.4101868688
270	0.4096097805
271	0.4087583169
272	0.4081473026
273	0.4073837898
274	0.4070217502
275	0.4066735282
276	0.4055370502
277	0.4053132104
278	0.4042780668
279	0.4033930135
280	0.4023030859
281	0.4017598857
282	0.4013416413
283	0.401164846
284	0.4009116842
285	0.4006858552
286	0.3997838787
287	0.3994213168
288	0.398311203
289	0.3980311492
290	0.3970791133
291	0.3963736398
292	0.3959608791
293	0.3956714952
294	0.3947147878
295	0.3944870374
296	0.3942809539
297	0.3934213536
298	0.393149649
299	0.3925853638
300	0.3915935949
301	0.3911717374
302	0.3902754307
303	0.3895257121
304	0.3890652717
305	0.3885511141
306	0.3878072053
307	0.3874055435
308	0.38708109
309	0.3863699077
310	0.386063422
311	0.3854716346
312	0.3843266398
313	0.383875674
314	0.3829050538
315	0.3823879082
316	0.3816179862
317	0.3809348451
318	0.3802895901
319	0.3796627228
320	0.3789581493
321	0.3788055757
322	0.3777762225
323	0.3771246312
324	0.3767306702
325	0.3763431888
326	0.375723408
327	0.3753005034
328	0.3745526458
329	0.3737789435
330	0.3735298836
331	0.3731760418
332	0.3728590742
333	0.3724466549
334	0.3719824069
335	0.3714377931
336	0.3710926043
337	0.3707684982
338	0.3700265015
339	0.369460858
340	0.3691952066
341	0.3685730614
342	0.3682111649
343	0.3673343832
344	0.3664978079
345	0.3657748957
346	0.3655559557
347	0.3648667762
348	0.3641879834
349	0.3638478091
350	0.3633170011
351	0.3629847181
352	0.3623783777
353	0.3620170307
354	0.3609934946
355	0.3606482824
356	0.3601750078
357	0.3592882552
358	0.3589762156
359	0.3584435121
360	0.3578570373
361	0.3575721756
362	0.3574790263
363	0.3573248726
364	0.3569732798
365	0.3569074485
366	0.3566754265
367	0.3561623357
368	0.3558816982
369	0.3553560263
370	0.354631376
371	0.3543657331
372	0.3540957063
373	0.3535982049
374	0.3529395851
375	0.3524301389
376	0.3520130393
377	0.3512563825
378	0.3505341113
379	0.3503269201
380	0.3502387828
381	0.3495810808
382	0.3491637957
383	0.3481700679
384	0.3472314381
385	0.3471126751
386	0.3466945423
387	0.3466276594
388	0.3461947049
389	0.3456183291
390	0.3453304172
391	0.3450519395
392	0.3446955382
393	0.344468841
394	0.3440018682
395	0.3434989718
396	0.3431990613
397	0.3430071191
398	0.3420107966
399	0.341602788
400	0.3410639056
401	0.3407400128
402	0.3406462738
403	0.3403453493
404	0.3394683507
405	0.3392354095
406	0.3389375274
407	0.338638252
408	0.3383514126
409	0.3380690667
410	0.3372233906
411	0.336883792
412	0.3364603074
413	0.3360657178
414	0.3357233731
415	0.3349909108
416	0.3341629887
417	0.3336735773
418	0.3331228479
419	0.3328048931
420	0.3321189377
421	0.3316814076
422	0.3313839514
423	0.3309243891
424	0.3308664695
425	0.3305777719
426	0.3302838423
427	0.3298407979
428	0.3290723975
429	0.3287235985
430	0.3283295788
431	0.3279489687
432	0.3273988206
433	0.3269106918
434	0.3266503982
435	0.326048086
436	0.3256811882
437	0.3251263463
438	0.3247650658
439	0.3239046016
440	0.3235291611
441	0.3233470119
442	0.3229779794
443	0.3228929121
444	0.3225666962
445	0.3223946407
446	0.3220166526
447	0.3214257789
448	0.3210104468
449	0.3204226131
450	0.319609273
451	0.3194129777
452	0.3189380351
453	0.3188130014
454	0.3184643679
455	0.3183686437
456	0.317898342
457	0.3178178514
458	0.3176430091
459	0.3174539965
460	0.3169560366
461	0.3163376917
462	0.3158380093
463	0.3156905532
464	0.3154468359
465	0.3151873922
466	0.3147944364
467	0.3139720345
468	0.3133295557
469	0.3130213979
470	0.3126841641
471	0.3123298572
472	0.3115847503
473	0.3113109607
474	0.3111899603
475	0.3109768448
476	0.3102521946
477	0.3101350624
478	0.3094403643
479	0.3091504448
480	0.3088574312
481	0.3081201955
482	0.307862263
483	0.3076293792
484	0.3073540351
485	0.3069087523
486	0.3065764928
487	0.3058510641
488	0.3054685432
489	0.3052777898
490	0.3049977119
491	0.3043969087
492	0.304113161
493	0.3038208756
494	0.3035967593
495	0.3033453622
496	0.302951411
497	0.3025673588
498	0.3022924924
499	0.3020227102
500	0.3017960335
501	0.3015953339
502	0.3010156599
503	0.3007688692
504	0.3004416528
505	0.2998231864
506	0.2996004035
507	0.2992857843
508	0.2987592648
509	0.2983458471
510	0.2977253259
511	0.2972375721
512	0.2967210568
513	0.2963152113
514	0.2958797554
515	0.2956845569
516	0.2953892666
517	0.2952570254
518	0.2945588703
519	0.2944712396
520	0.2944271453
521	0.2944113539
522	0.294149543
523	0.2936319113
524	0.2934550674
525	0.293106032
526	0.2927704141
527	0.2920578598
528	0.2917901498
529	0.2915165469
530	0.2914200166
531	0.291001269
532	0.2907397074
533	0.2902623878
534	0.2899898607
535	0.2898367879
536	0.2894357545
537	0.289228849
538	0.2890194824
539	0.2885440872
540	0.288164012
541	0.2879109614
542	0.2875575078
543	0.286996367
544	0.2864423558
545	0.2862789367
546	0.2860784542
547	0.2856176986
548	0.285190818
549	0.2849354443
550	0.28485702
551	0.2843262897
552	0.2835739537
553	0.2831158475
554	0.2830037331
555	0.2829136421
556	0.2828024512
557	0.2826400147
558	0.2822479047
559	0.2819658315
560	0.2813279357
561	0.2809367779
562	0.2806782926
563	0.2802538976
564	0.2799233083
565	0.2797967545
566	0.2794462533
567	0.2792004709
568	0.2787388201
569	0.2782851968
570	0.2780751308
571	0.2777641496
572	0.2769898825
573	0.2763839805
574	0.2761567353
575	0.2760877758
576	0.2757889809
577	0.2757442683
578	0.2756281654
579	0.2754275587
580	0.2752250442
581	0.2745880438
582	0.2739658281
583	0.2734183957
584	0.2729283831
585	0.2726324674
586	0.2723113231
587	0.2722244425
588	0.2718959921
589	0.2718129033
590	0.2715770854
591	0.2713274661
592	0.2710653233
593	0.2708341337
594	0.2701682727
595	0.2697178412
596	0.2694462254
597	0.2689694681
598	0.2686580905
599	0.2683847674
600	0.2681851502
601	0.2675811121
602	0.2672388585
603	0.266815483
604	0.2667818512
605	0.2663813376
606	0.2661940291
607	0.2658733707
608	0.2658361679
609	0.2656063226
610	0.2651469142
611	0.2648287939
612	0.2645929938
613	0.2643899622
614	0.263995754
615	0.263692153
616	0.2636069316
617	0.2631004396
618	0.2629962839
619	0.2627528478
620	0.2625137084
621	0.2621027375
622	0.2618129781
623	0.2615658126
624	0.2615224672
625	0.2610512155
626	0.2606125545
627	0.2604994639
628	0.2602414836
629	0.2598075826
630	0.2597556746
631	0.2592774644
632	0.2589938907
633	0.258634274
634	0.2585407305
635	0.2584516117
636	0.2579407276
637	0.2575690075
638	0.2573852108
639	0.2571226608
640	0.2569414545
641	0.2566131277
642	0.2562196203
643	0.2561946241
644	0.2557050499
645	0.2552921856
646	0.2549393701
647	0.2544551603
648	0.254221213
649	0.2540073618
650	0.2539325549
651	0.2538927689
652	0.2534776133
653	0.253397944
654	0.2532552082
655	0.2525990263
656	0.2522451245
657	0.2521543217
658	0.2519750543
659	0.2519679459
660	0.2518003118
661	0.2515085966
662	0.2511172054
663	0.2508079658
664	0.2503782977
665	0.250148878
666	0.2501100952
667	0.2500609382
668	0.2491264757
669	0.248995491
670	0.2489008802
671	0.2485106866
672	0.2482360756
673	0.2480823144
674	0.2479281705
675	0.2477882255
676	0.2473326072
677	0.2472962577
678	0.2470690377
679	0.2467080393
680	0.2466365849
681	0.2461792333
682	0.2460910912
683	0.245716085
684	0.2456360668
685	0.2455094868
686	0.245161724
687	0.244806611
688	0.2446614161
689	0.2443405542
690	0.2438227673
691	0.2436332008
692	0.2435408031
693	0.2434454967
694	0.2431493377
695	0.2429240849
696	0.242828109
697	0.2428008845
698	0.2427095763
699	0.2426099437
700	0.242244139
701	0.2419812622
702	0.2416880321
703	0.2416093986
704	0.241497886
705	0.2411212332
706	0.240941513
707	0.2407474933
708	0.24042435
709	0.2401945723
710	0.2398859069
711	0.2396792773
712	0.2394619522
713	0.2390339837
714	0.2388926276
715	0.2387671961
716	0.2385172614
717	0.2381965594
718	0.2380717573
719	0.237823151
720	0.2376489925
721	0.2374326336
722	0.2371915999
723	0.2371082981
724	0.2366445177
725	0.2364091786
726	0.2360150415
727	0.2357277025
728	0.2354255296
729	0.2351556851
730	0.2350060052
731	0.2346002897
732	0.234466228
733	0.2341881546
734	0.2340236881
735	0.2337870604
736	0.2335143431
737	0.2332825267
738	0.2329725866
739	0.2327450289
740	0.2326292492
741	0.2322862403
742	0.2319788042
743	0.2317275551
744	0.2314575314
745	0.2312978203
746	0.2311801864
747	0.2309626373
748	0.2305094332
749	0.230397674
750	0.2298839576
751	0.2297064068
752	0.22932786
753	0.2290488698
754	0.228712172
755	0.228665035
756	0.2284011827
757	0.2282361809
758	0.2279979368
759	0.2278608133
760	0.227643607
761	0.2274363447
762	0.227298177
763	0.2269119277
764	0.226811676
765	0.2262129863
766	0.2261527359
767	0.226068306
768	0.2258277412
769	0.2255320166
770	0.225267452
771	0.2249077567
772	0.2246688483
773	0.2245519548
774	0.2243478424
775	0.2238919213
776	0.223680722
777	0.2234625175
778	0.2233877038
779	0.2233047979
780	0.2230095022
781	0.2225624726
782	0.2225337051
783	0.2224723936
784	0.2222858236
785	0.2220464726
786	0.2215438169
787	0.2212037563
788	0.2208694938
789	0.2206855409
790	0.2201848654
791	0.2200836683
792	0.2198014235
793	0.2195438964
794	0.2194501979
795	0.2192616903
796	0.2190397375
797	0.2188179025
798	0.2182655405
799	0.2180651305
800	0.2178444251
801	0.2174837278
802	0.2173141721
803	0.2172084321
804	0.2170063091
805	0.2167727455
806	0.2163365758
807	0.21623037
808	0.2159358715
809	0.215753242
810	0.2156886327
811	0.215385417
812	0.2152088555
813	0.2149633556
814	0.2148758926
815	0.2148357172
816	0.2146065162
817	0.2144504322
818	0.2144159999
819	0.214269655
820	0.2139754357
821	0.2139635087
822	0.2139252994
823	0.2135190524
824	0.2131141948
825	0.2130218903
826	0.2128751097
827	0.2123235804
828	0.2122052582
829	0.2114428926
830	0.2112598139
831	0.2109503105
832	0.2108257627
833	0.2103703848
834	0.2102196535
835	0.21007549
836	0.209833846
837	0.2094943918
838	0.2092944778
839	0.209082747
840	0.2089473354
841	0.2088685518
842	0.208547318
843	0.2083081721
844	0.2081945159
845	0.2080291412
846	0.2079212692
847	0.2076227577
848	0.2074071252
849	0.2073020136
850	0.207219133
851	0.2071388852
852	0.2070382425
853	0.2069031409
854	0.206581502
855	0.2064400778
856	0.2063135096
857	0.2062733282
858	0.2062320029
859	0.2060602076
860	0.2060511344
861	0.2057753688
862	0.2056716672
863	0.2056510272
864	0.2053815123
865	0.2052223418
866	0.204954133
867	0.2048110675
868	0.2044568791
869	0.2043163635
870	0.2042764251
871	0.2042310369
872	0.2040866535
873	0.2039119503
874	0.2037613869
875	0.2035423869
876	0.2032404642
877	0.202800471
878	0.2026543545
879	0.2024805511
880	0.2021103628
881	0.2019042509
882	0.2017884481
883	0.2016701404
884	0.2015944915
885	0.2015148829
886	0.2010317133
887	0.2006979279
888	0.2006650934
889	0.2004902079
890	0.200357386
891	0.2002718442
892	0.2001443989
893	0.1999240049
894	0.199694334
895	0.1993971834
896	0.1991118676
897	0.1987358481
898	0.1985524699
899	0.198525869
900	0.198200561
901	0.1980645796
902	0.1979919314
903	0.1979037487
904	0.1977104766
905	0.1974224947
906	0.1972841606
907	0.1971917248
908	0.1970023786
909	0.196930646
910	0.1966851734
911	0.1966283745
912	0.196396978
913	0.196280583
914	0.1960701568
915	0.1958831042
916	0.1958256085
917	0.1956859499
918	0.1956358145
919	0.1956039619
920	0.1955413115
921	0.1954046943
922	0.1951849524
923	0.1950038486
924	0.1946548606
925	0.1943434597
926	0.1943118732
927	0.1941731495
928	0.19372122
929	0.1934864214
930	0.1934101519
931	0.1930766173
932	0.1927758605
933	0.1925818417
934	0.1923878254
935	0.1922618219
936	0.1920123309
937	0.1918544061
938	0.1917660629
939	0.1914787001
940	0.1911602868
941	0.1905175721
942	0.1903464889
943	0.1901842994
944	0.1899304455
945	0.1897494323
946	0.1895862026
947	0.1894701153
948	0.1894147022
949	0.1892736507
950	0.1891369674
951	0.1888203109
952	0.1887692292
953	0.1886251013
954	0.1885073761
955	0.1882588222
956	0.1880551478
957	0.1878437941
958	0.1875799254
959	0.1873478202
960	0.1873221339
961	0.1872874576
962	0.1871165621
963	0.1869513198
964	0.186942502
965	0.1867998705
966	0.186571268
967	0.1862877888
968	0.1860205554
969	0.1858337459
970	0.1856839442
971	0.1853322236
972	0.18508842
973	0.184827369
974	0.184651203
975	0.1846273619
976	0.1843722601
977	0.1842088581
978	0.1840160583
979	0.1839801178
980	0.1839069708
981	0.1837972251
982	0.1835534624
983	0.18334423
984	0.1832717146
985	0.1830424423
986	0.182861388
987	0.1826604832
988	0.1825746825
989	0.1824116881
990	0.1822286322
991	0.1820969672
992	0.1819162402
993	0.1818096111
994	0.1817425773
995	0.1816082384
996	0.1814051924
997	0.1810923935
998	0.1809606379
999	0.1809486762
