iter	Logloss
588	0.2605242184
589	0.2604931169
590	0.2604279061
591	0.2603421527
592	0.2603015397
593	0.2602636321
594	0.2602365572
595	0.2601573845
596	0.2600837944
597	0.2599928564
598	0.2599442888
599	0.2598598464
600	0.2597783897
601	0.2597269693
602	0.2596573282
603	0.2595826514
604	0.2594080196
605	0.2593446362
606	0.2592141984
607	0.2590825308
608	0.2589449576
609	0.2589149269
610	0.2588304734
611	0.2588054691
612	0.2586183718
613	0.2585375985
614	0.2584406908
615	0.25835063
616	0.2583033025
617	0.2582085489
618	0.2580770209
619	0.2580296473
620	0.2579730525
621	0.2578976267
622	0.2577881019
623	0.2577379087
624	0.2576639112
625	0.2575733208
626	0.257521884
627	0.2574915199
628	0.257411871
629	0.2573436293
630	0.2572898526
631	0.2571549809
632	0.257145703
633	0.2569549815
634	0.2568479796
635	0.2567369035
636	0.2565875853
637	0.2565646827
638	0.256494039
639	0.2564543979
640	0.2562930875
641	0.2562655097
642	0.2561863048
643	0.2560724736
644	0.2560585839
645	0.255982662
646	0.2559120351
647	0.2559074648
648	0.2558313608
649	0.2557991383
650	0.2557140567
651	0.2556565722
652	0.2556315805
653	0.2556235516
654	0.2555177735
655	0.2554553878
656	0.2553263577
657	0.255223208
658	0.2551136271
659	0.2550876046
660	0.2550130531
661	0.2549852181
662	0.2549816014
663	0.2549725393
664	0.2548412593
665	0.2547153027
666	0.2546601795
667	0.2546068249
668	0.25450858
669	0.2544794039
670	0.2544069311
671	0.2543181406
672	0.2542264483
673	0.2540780339
674	0.2540395698
675	0.2540323677
676	0.2539948339
677	0.2538993678
678	0.2538698727
679	0.253793077
680	0.2537296809
681	0.2535774284
682	0.2535708926
683	0.2535285394
684	0.2533884506
685	0.2533474698
686	0.2532636522
687	0.2532274771
688	0.253185613
689	0.2531568822
690	0.253138146
691	0.2531330318
