iter	Passed	Remaining
443	1392	61329
444	1394	61276
445	1396	61240
446	1399	61223
447	1402	61196
448	1404	61161
449	1406	61112
450	1409	61090
451	1411	61056
452	1413	61013
453	1416	60967
454	1417	60907
455	1420	60899
456	1422	60850
457	1425	60812
458	1427	60787
459	1430	60784
460	1432	60703
461	1436	60728
462	1439	60731
463	1442	60735
464	1453	61058
465	1457	61107
466	1462	61164
467	1466	61213
468	1470	61248
469	1473	61236
470	1477	61263
471	1483	61369
472	1488	61451
473	1493	61533
474	1500	61693
475	1504	61691
476	1507	61709
477	1511	61733
478	1512	61653
479	1515	61646
480	1518	61613
481	1520	61575
482	1523	61549
483	1525	61517
484	1527	61473
485	1530	61449
486	1533	61437
487	1536	61434
488	1538	61398
489	1541	61365
490	1543	61313
491	1546	61305
492	1549	61291
493	1551	61257
494	1553	61222
495	1556	61216
496	1558	61163
497	1560	61119
498	1562	61077
499	1564	61032
500	1567	61016
501	1569	60969
502	1572	60952
503	1574	60918
504	1578	60928
505	1581	60937
506	1584	60938
507	1586	60870
508	1588	60843
509	1591	60815
510	1593	60772
511	1596	60776
512	1599	60756
513	1601	60730
514	1604	60720
515	1607	60695
516	1610	60678
517	1613	60674
518	1615	60632
519	1618	60612
520	1620	60583
521	1621	60515
522	1624	60498
523	1627	60484
524	1628	60410
525	1631	60385
526	1633	60342
527	1636	60335
528	1639	60347
529	1642	60330
530	1644	60305
531	1647	60273
532	1649	60239
533	1652	60232
534	1654	60191
535	1656	60155
536	1658	60120
537	1660	60080
538	1662	60027
539	1665	60025
540	1669	60061
541	1672	60042
542	1674	60014
543	1676	59948
544	1679	59936
545	1680	59890
546	1683	59853
547	1685	59812
548	1687	59795
549	1689	59760
550	1692	59749
551	1695	59719
552	1698	59714
553	1700	59675
554	1702	59641
555	1704	59617
556	1707	59611
557	1710	59586
558	1712	59559
559	1714	59528
560	1717	59496
561	1719	59485
562	1722	59464
563	1725	59466
564	1728	59462
565	1730	59408
566	1733	59425
567	1737	59428
568	1739	59397
569	1741	59368
570	1743	59339
571	1746	59330
572	1748	59290
573	1753	59328
574	1755	59309
575	1758	59312
576	1762	59315
577	1763	59266
578	1766	59246
579	1767	59181
580	1769	59127
581	1770	59061
582	1772	59032
583	1774	58997
584	1776	58943
585	1778	58906
586	1780	58881
587	1782	58858
