iter	Logloss
172	0.5334791216
173	0.5330061662
174	0.5327709707
175	0.5325770884
176	0.5324357917
177	0.5323262824
178	0.5320395675
179	0.5317509006
180	0.5310119817
181	0.530762177
182	0.530378875
183	0.529825978
184	0.5296758409
185	0.5293430631
186	0.5290982716
187	0.528859906
188	0.5283736012
189	0.5277597268
190	0.5276012017
191	0.5272456836
192	0.5269630793
193	0.5266936406
194	0.5266000206
195	0.5262471291
196	0.5259847451
197	0.525775774
198	0.5255578635
199	0.5253158708
200	0.5251173369
201	0.5249388782
202	0.5247319001
203	0.5245133545
204	0.5241839065
205	0.5241178213
206	0.523644775
207	0.5234209641
208	0.5231346854
209	0.5225952171
210	0.5222314866
211	0.5218106648
212	0.5217567403
213	0.5215669203
214	0.5213364902
215	0.5209342094
216	0.5205959749
217	0.5203479879
218	0.5201631567
219	0.5200264666
220	0.5200055495
221	0.5198776002
222	0.5196631107
223	0.5194741121
224	0.5190746426
225	0.5187590415
226	0.5184488886
227	0.5183417783
228	0.5180086289
229	0.517838762
230	0.5175648705
231	0.5174110873
232	0.5172342977
233	0.5168573168
234	0.51672041
235	0.5161697065
236	0.5160179398
237	0.5158967838
238	0.5154457631
239	0.5153743799
240	0.5149629676
241	0.5146880234
242	0.514550803
243	0.5141631313
244	0.513814357
245	0.5136331379
246	0.5135426042
247	0.5129001282
248	0.5128460561
249	0.5126139431
250	0.512523953
251	0.5123331562
252	0.51199778
253	0.5117972598
254	0.5112141663
255	0.5109464447
256	0.5103860375
257	0.5101353844
258	0.5097928911
259	0.5095913193
260	0.5093992615
261	0.508929939
262	0.5088176682
263	0.5086822721
264	0.5085254036
265	0.5084931574
266	0.5083407664
267	0.5083364308
268	0.5081485895
269	0.5078041198
270	0.5075583029
271	0.5072189021
272	0.5069819105
273	0.5069586669
274	0.5066504371
275	0.5063413419
276	0.5058302052
277	0.5056613705
278	0.5054842877
279	0.5052859006
280	0.5050746953
281	0.5048106814
282	0.5045258072
283	0.5044508553
284	0.5043548286
285	0.5042727056
286	0.5041405756
287	0.5039962844
288	0.5038823978
289	0.5037924689
290	0.5037064135
291	0.5034727733
292	0.5032199276
293	0.5030610967
294	0.5027248839
295	0.5025573146
296	0.5023895053
297	0.5022755761
298	0.5020570862
299	0.5019315776
300	0.5016005459
301	0.5013892451
302	0.5010414449
303	0.5007571551
304	0.5006611894
305	0.5006091838
306	0.5001686566
307	0.4999931302
308	0.499925153
309	0.4997751822
310	0.4995653538
311	0.4994276113
312	0.4992367377
313	0.4991201567
314	0.4989282523
315	0.4986646109
316	0.4985038528
317	0.4982927101
318	0.4978320576
319	0.4975263307
320	0.497371017
321	0.4970223164
322	0.4967531533
323	0.4964964978
324	0.4962883778
325	0.4959849792
326	0.4958404768
327	0.4954474604
328	0.4952474742
329	0.4950704996
330	0.4950439068
331	0.4948373405
332	0.494565792
333	0.4943317772
334	0.4940935654
335	0.493758015
336	0.4932265085
337	0.4928092235
338	0.4927212813
339	0.492705001
340	0.4925077349
341	0.4923232072
342	0.4921773315
343	0.4920503678
344	0.4919195014
345	0.4917313718
346	0.4915203819
347	0.4912892478
348	0.491198595
349	0.4910592854
350	0.4907738861
351	0.4906145077
352	0.490354387
353	0.4900411093
354	0.4898197401
355	0.4897128116
356	0.489338661
357	0.4892385708
358	0.4890416741
359	0.4889737602
360	0.4886377241
361	0.4885266836
362	0.4884522405
363	0.4882330968
364	0.4877422331
365	0.4875669453
366	0.4873533927
367	0.4872249379
368	0.4870620365
369	0.4869532345
370	0.4867753885
371	0.4865700414
372	0.4863665148
373	0.4863075541
374	0.4862700002
375	0.4861467897
376	0.4859868913
377	0.4857376213
378	0.4853817058
379	0.4852253194
380	0.4851152343
381	0.4848537079
382	0.4846188616
383	0.4843585513
384	0.4842414324
385	0.4841689268
386	0.4839062166
387	0.4838303843
388	0.4836462101
389	0.4835810621
390	0.4835096584
391	0.4832721629
392	0.4831212391
393	0.4829595546
394	0.4827524406
395	0.4826561022
396	0.4825138775
397	0.4824967152
398	0.4824250989
399	0.4822915235
400	0.4820451067
401	0.4819473963
402	0.481779742
403	0.4816599921
404	0.4815942087
405	0.4813582683
406	0.4810642814
407	0.4809650231
408	0.4808117347
409	0.4806795657
410	0.4806043975
411	0.4804860883
412	0.4804082025
413	0.480275128
414	0.4802751265
415	0.4802107682
416	0.4800331901
417	0.4796333396
418	0.4794409907
419	0.4793369424
420	0.4791727122
421	0.4790958219
422	0.4789671412
423	0.4788766793
424	0.4786917555
425	0.4784043965
426	0.4782066083
427	0.4781214921
428	0.4779635372
429	0.4778055305
430	0.4777946254
431	0.4773554448
432	0.4772302762
433	0.4768748417
434	0.4768221649
435	0.4765738485
436	0.476406284
437	0.4763405018
438	0.4761530397
439	0.4760176655
440	0.4759029485
441	0.4757900497
442	0.4756930516
443	0.4752350446
444	0.4747732881
445	0.4746098385
446	0.474441678
447	0.4742285841
448	0.4740903244
449	0.4739949853
450	0.4738038038
451	0.4736699994
452	0.4732214689
453	0.4729754459
454	0.4728998717
455	0.4728864432
456	0.4727263608
457	0.472458568
458	0.4723715125
459	0.4723073434
460	0.4720384471
461	0.4718811337
462	0.4716976435
463	0.4715666981
464	0.4711196768
465	0.4709841713
466	0.4707783193
467	0.4707050291
468	0.4704947132
469	0.4703870316
470	0.4703044247
471	0.4703007786
472	0.4700545538
473	0.4698610503
474	0.4697382703
475	0.4693706712
476	0.4693499228
477	0.4692562003
478	0.4690756728
479	0.4687755523
480	0.4686070041
481	0.4685662118
482	0.4685112309
483	0.4683192758
484	0.4682238556
485	0.4681664854
486	0.4679078214
487	0.4676240137
488	0.4672851521
489	0.4671340298
490	0.4668471981
491	0.4667044808
492	0.4665112961
493	0.4664925229
494	0.4664925069
495	0.4663193488
496	0.4661061001
497	0.4657262653
498	0.4657141187
499	0.4655447621
500	0.4655414231
501	0.4653723678
502	0.4651779017
503	0.4650620551
504	0.4648321577
505	0.4646380786
506	0.4644651066
507	0.4642715284
508	0.4641357303
509	0.4640030929
510	0.4639205612
511	0.4638069644
512	0.4634229846
513	0.463197951
514	0.4631110595
515	0.4630808226
516	0.462983141
517	0.4627528676
518	0.4626287653
519	0.4624333257
520	0.4622886313
521	0.4619429756
522	0.4617455921
523	0.4615376647
524	0.4615291576
525	0.4613697212
526	0.46093942
527	0.4607396886
528	0.4606368024
529	0.4603506404
530	0.459929246
531	0.4598410289
532	0.4596567459
533	0.4595074833
534	0.4593425222
535	0.4588882819
536	0.4587191354
537	0.4585810231
538	0.4584227264
539	0.4582984677
540	0.4581371048
541	0.4579298113
542	0.4578377776
543	0.4576619851
544	0.457618031
545	0.4573882616
546	0.4571072528
547	0.4569935413
548	0.4568739498
549	0.4568222852
550	0.4568093857
551	0.4566847514
552	0.4565097161
553	0.4563816244
554	0.4562728572
555	0.4558565318
556	0.4557365347
557	0.4552780313
558	0.4550954223
559	0.4546160863
560	0.4543268887
561	0.454274871
562	0.4541098171
563	0.4539684447
564	0.4536550426
565	0.4535369932
566	0.4534424806
567	0.4533347421
568	0.4532125191
569	0.4531623479
570	0.4529972459
571	0.4528929334
572	0.4526888336
573	0.4526396691
574	0.4525654483
575	0.4523045226
576	0.4521709071
577	0.4519400705
578	0.451862652
579	0.4516445951
580	0.4514373586
581	0.4513597165
582	0.4507807573
583	0.4506393486
584	0.4504966974
585	0.4502869598
586	0.4501354831
587	0.4497275742
588	0.4495380132
589	0.4494670197
590	0.4494373815
591	0.4493762356
592	0.4492859141
593	0.4490644886
594	0.4489098391
595	0.448641246
596	0.4485809723
597	0.4483082064
598	0.4482211839
599	0.4481538832
600	0.4480786415
601	0.4478824901
602	0.4477621863
603	0.4476265644
604	0.4471230992
605	0.4470872187
606	0.446907753
607	0.4467350948
608	0.4466001523
609	0.4465351023
610	0.4463761216
611	0.4459969163
612	0.4458942196
613	0.4457631716
614	0.445584124
615	0.445304837
616	0.4450598273
617	0.4448120645
618	0.4448067713
619	0.4445374172
620	0.444416754
621	0.4441570624
622	0.4440427303
623	0.4437307268
624	0.4435269777
625	0.4432238595
626	0.4429273688
627	0.4428313612
628	0.4427209046
629	0.4423182922
630	0.4422303564
631	0.4420953586
632	0.4417291589
633	0.4414721357
634	0.4412816326
635	0.4408426325
636	0.440471475
637	0.4404653591
638	0.4403948272
639	0.4402099065
640	0.4400270952
641	0.4399250911
642	0.4398989361
643	0.4397617039
644	0.439669554
645	0.4396133248
646	0.439460932
647	0.4394102767
648	0.4392498024
649	0.4391965182
650	0.4389249114
651	0.4387325863
652	0.4384293634
653	0.4380967525
654	0.4380031787
655	0.4377696344
656	0.4375732682
657	0.4374645274
658	0.4371174029
659	0.4368917115
660	0.4367538644
661	0.4364908952
662	0.4364074575
663	0.4361699435
664	0.4360958094
665	0.4359069259
666	0.4355025802
667	0.4353707158
668	0.4353121027
669	0.4350229239
670	0.4347693034
671	0.4346650905
672	0.4345010687
673	0.4341862566
674	0.4338826622
675	0.4336982822
676	0.4335027909
677	0.433276152
678	0.4330792621
679	0.4329746507
680	0.4327847697
681	0.4326911276
682	0.4326244526
683	0.4324853233
684	0.432063454
685	0.4318835854
686	0.4318187386
687	0.431613524
688	0.4313139375
689	0.4308955358
690	0.4307964613
691	0.4306125725
692	0.4305450884
693	0.4304777961
694	0.4301937858
695	0.4299217048
696	0.4296905433
697	0.4296306403
698	0.4295564387
699	0.4294403904
700	0.4291510774
701	0.4290508765
702	0.4289309139
703	0.4286613282
704	0.4284600736
705	0.4283065426
706	0.4280480918
707	0.4278695963
708	0.4275451607
709	0.4270895215
710	0.4270703753
711	0.4267370394
712	0.4264481276
713	0.4261284004
714	0.4258281362
715	0.4256027143
716	0.4255135492
717	0.4252230143
718	0.4251199495
719	0.4250575381
720	0.4247656415
721	0.4245092429
722	0.4243185122
723	0.4240746728
724	0.4240024107
725	0.4235865442
726	0.4234509778
727	0.4234147971
728	0.4233471342
729	0.4232525975
730	0.4231184946
731	0.422549207
732	0.4224667268
733	0.4223397084
734	0.4220995288
735	0.4217573722
736	0.4216401114
737	0.4213201256
738	0.4209354335
739	0.4206776262
740	0.4204237866
741	0.4201346174
742	0.4200561827
743	0.4198097582
744	0.4196448782
745	0.4195542794
746	0.4193105746
747	0.4192243388
748	0.419026743
749	0.418856059
750	0.4187547196
751	0.4185882108
752	0.4184000055
753	0.4183116521
754	0.4179366945
755	0.4176740803
756	0.4174570081
757	0.4170023194
758	0.4169316455
759	0.4165825446
760	0.416444786
761	0.4163281401
762	0.4161125005
763	0.416003775
764	0.4157949016
765	0.4156236656
766	0.4153942707
767	0.4150479131
768	0.4146889472
769	0.414599979
770	0.4144455193
771	0.4143384933
772	0.4141174527
773	0.4139439147
774	0.413802224
775	0.4134588312
776	0.4133353671
777	0.4131818246
778	0.4130284724
779	0.4128826767
780	0.4128212567
781	0.4126310959
782	0.4124165659
783	0.4123033476
784	0.4121069283
785	0.4119994082
786	0.4117742189
787	0.4117556356
788	0.4116700031
789	0.4112920752
790	0.4109997827
791	0.4109958507
792	0.4106293196
793	0.410308461
794	0.4102413917
795	0.409936551
796	0.4097989368
797	0.4096933961
798	0.4096788014
799	0.4094757757
800	0.4092826463
801	0.4090791178
802	0.408940941
803	0.4086666752
804	0.4083579245
805	0.4083104195
806	0.4081768431
807	0.4080338392
808	0.4078406254
809	0.4078000371
810	0.4076737297
811	0.4072415407
812	0.4071133168
813	0.4069078609
814	0.4066915985
815	0.406537893
816	0.4063307395
817	0.4062695566
818	0.4060009974
819	0.4058223377
820	0.4055242757
821	0.4053958247
822	0.4050589065
823	0.4049399483
824	0.4047690581
825	0.4044511655
826	0.4042474302
827	0.4041194205
828	0.4039341349
829	0.403722754
830	0.4035727145
831	0.40340176
832	0.4031483436
833	0.4028903633
834	0.4025461183
835	0.402359529
836	0.4020328919
837	0.4018341118
838	0.4016029316
839	0.4014860363
840	0.4012394408
841	0.4011483365
842	0.4009194746
843	0.40072672
844	0.4006115225
845	0.4003712694
846	0.3999579878
847	0.3997883483
848	0.3994327549
849	0.399207895
850	0.3989807909
851	0.3988507655
852	0.3985060606
853	0.3983269509
854	0.3980376499
855	0.3978868851
856	0.3977285623
857	0.397401205
858	0.3972097313
859	0.3970704882
860	0.3969520057
861	0.3966543352
862	0.3964177417
863	0.3962201671
864	0.3960981337
865	0.3958161075
866	0.3956997221
867	0.3955694475
868	0.3952808066
869	0.3950297553
870	0.3947646821
871	0.3945098423
872	0.3943390367
873	0.3941158976
874	0.393859935
875	0.3936339046
876	0.393500347
877	0.3934116693
878	0.3932373171
879	0.3929627783
880	0.3927344319
881	0.392524622
882	0.3923547564
883	0.3921682056
884	0.3920890698
885	0.3920814695
886	0.3918912345
887	0.3917488399
888	0.3916302723
889	0.3912304933
890	0.3910380385
891	0.3908562738
892	0.3906500772
893	0.3903713393
894	0.3901105987
895	0.3899034818
896	0.3897509172
897	0.389521224
898	0.3893464939
899	0.3891636798
900	0.3890535239
901	0.388873612
902	0.3887542981
903	0.3884436285
904	0.3883551533
905	0.3881778685
906	0.3880577823
907	0.3879718095
908	0.3879554395
909	0.3878225754
910	0.3876796381
911	0.3874239609
912	0.3873472178
913	0.3872586017
914	0.3869655025
915	0.3868030194
916	0.3865096508
917	0.3864290195
918	0.386187495
919	0.385979763
920	0.3859061358
921	0.3856289292
922	0.3854748504
923	0.3851902896
924	0.3849204494
925	0.3849001622
926	0.3846953029
927	0.3845497556
928	0.3842959386
929	0.384074349
930	0.3838475783
931	0.3838357343
932	0.3836941349
933	0.3835078542
934	0.3832710975
935	0.3831694109
936	0.3830107379
937	0.382841986
938	0.3826807284
939	0.3824867467
940	0.382469992
941	0.3823895553
942	0.382191068
943	0.3820246964
944	0.3820105515
945	0.3816590038
946	0.3816041419
947	0.3814242759
948	0.3813330718
949	0.381181543
950	0.3810400049
951	0.3807877865
952	0.380540228
953	0.3803999022
954	0.3802278935
955	0.3799735238
956	0.3797164289
957	0.3795205963
958	0.3792193814
959	0.3789851983
960	0.378701882
961	0.3784779802
962	0.3783139135
963	0.3780774911
964	0.3777860424
965	0.3777267749
966	0.3775633709
967	0.3773288704
968	0.3771769187
969	0.3769375994
970	0.3768753675
971	0.3766178716
972	0.3764556719
973	0.3763532856
974	0.3761659444
975	0.375844804
976	0.3756419512
977	0.3754888474
978	0.3753788837
979	0.3753648933
980	0.3752235692
981	0.3749612603
982	0.3748954138
983	0.3747963187
984	0.3747335034
985	0.3745332042
986	0.3745144884
987	0.3742633715
988	0.3740830596
989	0.3739298626
990	0.3737067205
991	0.3735211219
992	0.3733858147
993	0.3732183079
994	0.3731059958
995	0.373039757
996	0.3729991101
997	0.3728950693
998	0.3727877985
999	0.3726482313
