iter	Passed	Remaining
177	811	3749
178	816	3745
179	822	3746
180	830	3759
181	837	3762
182	841	3758
183	848	3762
184	854	3763
185	856	3747
186	861	3744
187	865	3737
188	869	3732
189	871	3716
190	876	3714
191	880	3704
192	882	3690
193	886	3681
194	890	3674
195	893	3664
196	897	3656
197	902	3655
198	907	3653
199	911	3644
200	915	3641
201	918	3626
202	921	3618
203	926	3613
204	930	3609
205	934	3600
206	938	3596
207	941	3585
208	946	3583
209	950	3577
210	955	3572
211	959	3567
212	965	3566
213	970	3564
214	974	3557
215	978	3551
216	983	3550
217	988	3544
218	991	3534
219	993	3523
220	997	3517
221	1002	3511
222	1006	3508
223	1010	3501
224	1015	3497
225	1019	3493
226	1024	3488
227	1029	3485
228	1033	3479
229	1037	3474
230	1042	3471
231	1046	3462
232	1051	3461
233	1056	3458
234	1061	3456
235	1066	3453
236	1071	3450
237	1075	3443
238	1079	3436
239	1082	3427
240	1087	3424
241	1091	3418
242	1094	3410
243	1098	3402
244	1103	3399
245	1107	3394
246	1111	3388
247	1115	3382
248	1119	3377
249	1124	3372
250	1128	3367
251	1133	3364
252	1138	3360
253	1143	3359
254	1147	3353
255	1151	3346
256	1155	3340
257	1160	3337
258	1164	3330
259	1167	3323
260	1172	3319
261	1175	3311
262	1181	3309
263	1184	3302
264	1188	3295
265	1192	3290
266	1201	3297
267	1209	3304
268	1214	3299
269	1219	3298
270	1224	3294
271	1229	3289
272	1233	3283
273	1236	3277
274	1239	3269
275	1242	3259
276	1247	3255
277	1251	3249
278	1254	3242
279	1259	3239
280	1265	3237
281	1269	3232
282	1273	3225
283	1278	3222
284	1281	3215
285	1286	3212
286	1292	3209
287	1297	3207
288	1301	3201
289	1306	3197
290	1309	3189
291	1313	3185
292	1319	3183
293	1324	3179
294	1330	3179
295	1337	3180
296	1344	3183
297	1351	3184
298	1356	3179
299	1361	3176
300	1366	3172
301	1370	3168
302	1376	3166
303	1380	3160
304	1385	3157
305	1389	3152
306	1394	3147
307	1400	3146
308	1403	3139
309	1406	3131
310	1410	3125
311	1414	3118
312	1417	3110
313	1421	3104
314	1424	3096
315	1427	3090
316	1430	3082
317	1434	3077
318	1437	3069
319	1441	3062
320	1444	3056
321	1448	3049
322	1452	3044
323	1457	3040
324	1463	3038
325	1467	3034
326	1471	3028
327	1475	3022
328	1479	3017
329	1484	3014
330	1488	3009
331	1492	3002
332	1496	2996
333	1500	2993
334	1507	2992
335	1513	2991
336	1519	2988
337	1525	2987
338	1530	2983
339	1536	2982
340	1542	2980
341	1546	2976
342	1550	2970
343	1554	2964
344	1559	2960
345	1563	2955
346	1568	2951
347	1572	2946
348	1575	2939
349	1579	2933
350	1584	2928
351	1589	2926
352	1594	2922
353	1599	2918
354	1604	2915
355	1609	2910
356	1614	2907
357	1618	2901
358	1622	2897
359	1626	2891
360	1630	2885
361	1635	2882
362	1642	2882
363	1647	2878
364	1654	2877
365	1661	2878
366	1666	2874
367	1670	2869
368	1676	2867
369	1682	2864
370	1689	2864
371	1694	2860
372	1700	2858
373	1705	2854
374	1709	2848
375	1714	2845
376	1720	2843
377	1725	2838
378	1730	2835
379	1736	2832
380	1741	2829
381	1747	2827
382	1752	2823
383	1758	2820
384	1763	2817
385	1769	2814
386	1775	2811
387	1780	2807
388	1787	2807
389	1793	2804
390	1798	2801
391	1802	2796
392	1808	2792
393	1814	2791
394	1820	2788
395	1827	2786
396	1831	2781
397	1835	2776
398	1841	2773
399	1847	2771
400	1852	2767
401	1857	2763
402	1863	2759
403	1867	2754
404	1872	2750
405	1878	2748
406	1883	2743
407	1888	2740
408	1893	2735
409	1898	2732
410	1904	2729
411	1910	2726
412	1916	2724
413	1921	2719
414	1927	2717
415	1933	2714
416	1938	2710
417	1944	2708
418	1951	2705
419	1959	2705
420	1964	2702
421	1969	2697
422	1972	2691
423	1976	2684
424	1979	2678
425	1986	2676
426	1989	2670
427	1995	2666
428	2000	2662
429	2004	2657
430	2008	2651
431	2013	2647
432	2017	2641
433	2022	2637
434	2027	2633
435	2032	2628
436	2037	2624
437	2042	2620
438	2045	2614
439	2049	2608
440	2055	2606
441	2061	2602
442	2066	2597
443	2071	2593
444	2074	2587
445	2080	2584
446	2085	2579
447	2091	2576
448	2095	2571
449	2100	2567
450	2103	2560
451	2108	2556
452	2114	2552
453	2120	2549
454	2126	2546
455	2130	2542
456	2137	2539
457	2142	2535
458	2149	2533
459	2155	2530
460	2162	2527
461	2169	2526
462	2173	2521
463	2179	2517
464	2185	2514
465	2190	2510
466	2197	2507
467	2204	2506
468	2209	2501
469	2214	2496
470	2219	2492
471	2236	2501
472	2248	2505
473	2256	2503
474	2261	2499
475	2267	2496
476	2272	2492
477	2278	2488
478	2285	2485
479	2291	2482
480	2297	2478
481	2300	2472
482	2305	2467
483	2310	2463
484	2315	2459
485	2320	2454
486	2326	2451
487	2332	2446
488	2338	2443
489	2343	2439
490	2350	2436
491	2355	2432
492	2362	2429
493	2368	2425
494	2373	2421
495	2378	2416
496	2386	2415
497	2391	2411
498	2397	2406
499	2402	2402
500	2406	2397
501	2410	2391
502	2416	2387
503	2420	2382
504	2424	2376
505	2429	2371
506	2434	2367
507	2440	2363
508	2445	2358
509	2450	2354
510	2454	2348
511	2460	2344
512	2464	2339
513	2469	2334
514	2473	2329
515	2477	2323
516	2481	2318
517	2487	2314
518	2492	2310
519	2498	2306
520	2503	2301
521	2510	2298
522	2515	2294
523	2521	2290
524	2525	2285
525	2531	2281
526	2535	2275
527	2540	2270
528	2543	2264
529	2548	2259
530	2553	2255
531	2558	2250
532	2562	2245
533	2564	2238
534	2571	2234
535	2575	2229
536	2580	2225
537	2586	2220
538	2590	2215
539	2595	2211
540	2601	2207
541	2606	2202
542	2612	2198
543	2617	2194
544	2623	2190
545	2628	2185
546	2634	2181
547	2640	2177
548	2645	2172
549	2651	2169
550	2655	2164
551	2661	2160
552	2666	2155
553	2672	2151
554	2677	2146
555	2682	2142
556	2688	2138
557	2693	2133
558	2698	2129
559	2704	2124
560	2710	2120
561	2716	2116
562	2720	2111
563	2726	2107
564	2731	2103
565	2737	2099
566	2744	2095
567	2748	2090
568	2755	2087
569	2763	2084
570	2768	2079
571	2773	2074
572	2777	2069
573	2783	2065
574	2786	2059
575	2791	2055
576	2796	2049
577	2803	2046
578	2808	2042
579	2814	2038
580	2819	2033
581	2824	2028
582	2829	2023
583	2833	2018
584	2838	2013
585	2842	2008
586	2847	2003
587	2851	1998
588	2857	1993
589	2862	1989
590	2868	1984
591	2874	1980
592	2879	1976
593	2884	1971
594	2890	1967
595	2896	1963
596	2903	1959
597	2907	1954
598	2914	1951
599	2920	1946
600	2924	1941
601	2928	1936
602	2932	1930
603	2937	1925
604	2940	1919
605	2944	1914
606	2948	1908
607	2953	1904
608	2959	1899
609	2964	1895
610	2969	1890
611	2975	1886
612	2981	1882
613	2987	1878
614	2992	1873
615	2996	1868
616	3001	1862
617	3005	1857
618	3010	1853
619	3015	1848
620	3021	1843
621	3026	1839
622	3030	1834
623	3036	1829
624	3041	1825
625	3045	1819
626	3051	1815
627	3056	1810
628	3061	1805
629	3065	1800
630	3071	1795
631	3076	1791
632	3081	1786
633	3085	1781
634	3091	1776
635	3095	1771
636	3100	1766
637	3105	1761
638	3109	1756
639	3115	1752
640	3121	1748
641	3126	1743
642	3132	1738
643	3138	1734
644	3143	1730
645	3148	1725
646	3154	1720
647	3159	1716
648	3166	1712
649	3170	1707
650	3174	1702
651	3180	1697
652	3185	1692
653	3191	1688
654	3195	1683
655	3202	1679
656	3210	1675
657	3218	1672
658	3223	1668
659	3230	1664
660	3238	1660
661	3245	1656
662	3252	1652
663	3257	1648
664	3264	1644
665	3268	1639
666	3275	1635
667	3279	1630
668	3284	1625
669	3290	1620
670	3295	1615
671	3300	1610
672	3305	1605
673	3311	1601
674	3315	1596
675	3321	1592
676	3327	1587
677	3331	1582
678	3336	1577
679	3340	1572
680	3346	1567
681	3351	1562
682	3356	1557
683	3362	1553
684	3368	1549
685	3374	1544
686	3379	1539
687	3385	1535
688	3390	1530
689	3395	1525
690	3399	1520
691	3404	1515
692	3408	1510
693	3411	1504
694	3416	1499
695	3420	1494
696	3425	1489
697	3429	1483
698	3435	1479
699	3441	1474
700	3446	1470
701	3451	1464
702	3456	1460
703	3460	1454
704	3464	1449
705	3470	1445
706	3476	1440
707	3484	1436
708	3490	1432
709	3496	1428
710	3501	1423
711	3506	1418
712	3512	1413
713	3515	1408
714	3520	1403
715	3526	1398
716	3532	1394
717	3536	1389
718	3542	1384
719	3546	1379
720	3551	1374
721	3554	1368
722	3557	1363
723	3561	1357
724	3565	1352
725	3570	1347
726	3574	1342
727	3578	1337
728	3583	1331
729	3588	1327
730	3591	1321
731	3594	1316
732	3598	1310
733	3602	1305
734	3606	1300
735	3609	1294
736	3613	1289
737	3618	1284
738	3621	1279
739	3626	1274
740	3630	1269
741	3633	1263
742	3635	1257
743	3640	1252
744	3643	1246
745	3647	1241
746	3651	1236
747	3655	1231
748	3660	1226
749	3665	1221
750	3670	1217
751	3674	1211
752	3677	1206
753	3683	1201
754	3686	1196
755	3689	1190
756	3694	1185
757	3696	1180
758	3701	1175
759	3705	1170
760	3709	1165
761	3715	1160
762	3719	1155
763	3724	1150
764	3729	1145
765	3734	1140
766	3737	1135
767	3741	1130
768	3746	1125
769	3749	1119
770	3752	1114
771	3755	1109
772	3760	1104
773	3763	1098
774	3766	1093
775	3770	1088
776	3775	1083
777	3781	1079
778	3785	1073
779	3789	1068
780	3793	1063
781	3799	1059
782	3803	1054
783	3808	1049
784	3812	1044
785	3817	1039
786	3822	1034
787	3826	1029
788	3830	1024
789	3833	1019
790	3838	1014
791	3841	1008
792	3846	1004
793	3850	998
794	3854	993
795	3860	989
796	3863	983
797	3867	978
798	3869	973
799	3875	968
800	3878	963
801	3882	958
802	3886	953
803	3889	948
804	3893	943
805	3898	938
806	3903	933
807	3907	928
808	3911	923
809	3915	918
810	3921	913
811	3926	909
812	3929	903
813	3935	899
814	3939	894
815	3943	889
816	3947	884
817	3951	879
818	3955	874
819	3960	869
820	3964	864
821	3968	859
822	3972	854
823	3976	849
824	3980	844
825	3986	839
826	3990	834
827	3995	829
828	3998	824
829	4001	819
830	4006	814
831	4011	809
832	4016	805
833	4020	800
834	4023	795
835	4027	790
836	4032	785
837	4035	780
838	4039	775
839	4045	770
840	4049	765
841	4052	760
842	4058	755
843	4062	750
844	4066	745
845	4071	741
846	4075	736
847	4079	731
848	4083	726
849	4087	721
850	4090	716
851	4093	711
852	4097	706
853	4101	701
854	4106	696
855	4108	691
856	4113	686
857	4117	681
858	4121	676
859	4126	671
860	4133	667
861	4141	663
862	4145	658
863	4151	653
864	4157	648
865	4162	644
866	4168	639
867	4174	634
868	4179	630
869	4183	625
870	4188	620
871	4192	615
872	4196	610
873	4203	605
874	4207	601
875	4211	596
876	4216	591
877	4219	586
878	4223	581
879	4226	576
880	4231	571
881	4236	566
882	4238	561
883	4243	556
884	4248	552
885	4254	547
886	4258	542
887	4264	537
888	4269	533
889	4274	528
890	4280	523
891	4285	518
892	4289	513
893	4293	509
894	4297	504
895	4301	499
896	4305	494
897	4308	489
898	4313	484
899	4317	479
900	4322	474
901	4325	469
902	4328	464
903	4332	460
904	4337	455
905	4341	450
906	4346	445
907	4350	440
908	4355	436
909	4360	431
910	4364	426
911	4368	421
912	4375	416
913	4379	412
914	4384	407
915	4389	402
916	4394	397
917	4401	393
918	4405	388
919	4410	383
920	4415	378
921	4421	374
922	4433	369
923	4439	365
924	4443	360
925	4448	355
926	4454	350
927	4458	345
928	4463	341
929	4466	336
930	4470	331
931	4475	326
932	4479	321
933	4483	316
934	4487	311
935	4491	307
936	4496	302
937	4501	297
938	4503	292
939	4507	287
940	4512	282
941	4514	277
942	4519	273
943	4523	268
944	4527	263
945	4531	258
946	4536	253
947	4543	249
948	4548	244
949	4553	239
950	4557	234
951	4562	230
952	4566	225
953	4571	220
954	4575	215
955	4580	210
956	4584	206
957	4589	201
958	4593	196
959	4596	191
960	4602	186
961	4606	181
962	4610	177
963	4615	172
964	4620	167
965	4624	162
966	4629	157
967	4633	153
968	4636	148
969	4641	143
970	4645	138
971	4649	133
972	4652	129
973	4657	124
974	4661	119
975	4667	114
976	4673	110
977	4676	105
978	4682	100
979	4687	95
980	4691	90
981	4695	86
982	4700	81
983	4704	76
984	4709	71
985	4714	66
986	4718	62
987	4721	57
988	4726	52
989	4732	47
990	4737	43
991	4741	38
992	4747	33
993	4752	28
994	4757	23
995	4763	19
996	4765	14
997	4770	9
998	4775	4
999	4781	0
