iter	Passed	Remaining
418	2438	3381
419	2444	3375
420	2450	3370
421	2455	3363
422	2461	3358
423	2468	3352
424	2473	3346
425	2479	3340
426	2486	3336
427	2492	3330
428	2498	3324
429	2503	3318
430	2509	3312
431	2515	3306
432	2520	3300
433	2525	3293
434	2531	3287
435	2537	3282
436	2544	3277
437	2549	3270
438	2552	3262
439	2559	3257
440	2566	3253
441	2572	3247
442	2578	3242
443	2586	3238
444	2594	3235
445	2602	3232
446	2608	3227
447	2613	3220
448	2619	3215
449	2624	3207
450	2629	3201
451	2636	3196
452	2639	3187
453	2643	3179
454	2649	3173
455	2654	3166
456	2660	3160
457	2665	3154
458	2670	3147
459	2676	3141
460	2682	3136
461	2688	3131
462	2696	3126
463	2700	3119
464	2707	3114
465	2713	3109
466	2723	3107
467	2731	3105
468	2739	3101
469	2746	3096
470	2751	3089
471	2758	3085
472	2761	3076
473	2765	3069
474	2769	3060
475	2772	3052
476	2778	3046
477	2783	3040
478	2788	3032
479	2792	3025
480	2797	3018
481	2803	3013
482	2812	3009
483	2818	3005
484	2825	3000
485	2830	2993
486	2835	2987
487	2842	2982
488	2849	2977
489	2856	2973
490	2865	2970
491	2870	2963
492	2876	2958
493	2883	2953
494	2891	2949
495	2897	2944
496	2904	2939
497	2910	2933
498	2916	2928
499	2923	2923
500	2929	2918
501	2935	2912
502	2942	2907
503	2947	2900
504	2951	2893
505	2957	2887
506	2963	2881
507	2968	2875
508	2973	2868
509	2977	2860
510	2984	2855
511	2990	2850
512	2998	2846
513	3005	2841
514	3013	2837
515	3019	2831
516	3025	2826
517	3031	2820
518	3038	2815
519	3046	2811
520	3052	2806
521	3058	2801
522	3064	2794
523	3070	2789
524	3118	2821
525	3140	2830
526	3155	2832
527	3163	2828
528	3172	2824
529	3180	2820
530	3185	2813
531	3193	2809
532	3198	2802
533	3204	2796
534	3210	2790
535	3217	2785
536	3223	2778
537	3230	2773
538	3237	2768
539	3243	2763
540	3250	2757
541	3256	2751
542	3263	2746
543	3269	2740
544	3275	2734
545	3281	2728
546	3288	2723
547	3295	2718
548	3302	2712
549	3308	2706
550	3312	2699
551	3317	2692
552	3323	2686
553	3327	2678
554	3332	2672
555	3341	2668
556	3349	2664
557	3355	2657
558	3367	2656
559	3386	2661
560	3396	2657
561	3405	2654
562	3416	2652
563	3423	2646
564	3431	2641
565	3436	2635
566	3443	2629
567	3449	2623
568	3455	2617
569	3460	2610
570	3466	2604
571	3471	2597
572	3477	2591
573	3484	2586
574	3489	2579
575	3496	2573
576	3502	2567
577	3508	2561
578	3515	2556
579	3523	2551
580	3528	2544
581	3535	2539
582	3540	2532
583	3547	2527
584	3553	2520
585	3559	2514
586	3565	2508
587	3572	2503
588	3579	2498
589	3587	2492
590	3592	2486
591	3597	2479
592	3604	2473
593	3611	2468
594	3617	2462
595	3623	2456
596	3629	2450
597	3635	2444
598	3641	2437
599	3646	2431
600	3652	2424
601	3655	2416
602	3661	2410
603	3665	2403
604	3672	2397
605	3676	2390
606	3682	2383
607	3688	2378
608	3694	2372
609	3699	2365
610	3705	2359
611	3709	2352
612	3715	2345
613	3720	2339
614	3725	2332
615	3730	2325
616	3737	2319
617	3743	2313
618	3748	2307
619	3754	2300
620	3760	2295
621	3766	2288
622	3771	2282
623	3777	2276
624	3783	2269
625	3788	2263
626	3794	2257
627	3801	2251
628	3809	2246
629	3815	2240
630	3821	2234
631	3826	2228
632	3834	2222
633	3841	2217
634	3845	2210
635	3846	2201
636	3850	2194
637	3853	2186
638	3855	2177
639	3859	2171
640	3864	2164
641	3868	2157
642	3876	2152
643	3882	2146
644	3887	2139
645	3893	2133
