iter	Logloss
123	0.4842075667
124	0.4839449316
125	0.4833152556
126	0.4829710371
127	0.4824221815
128	0.4815352944
129	0.4807733081
130	0.479557831
131	0.4794405435
132	0.4792484906
133	0.4790088387
134	0.4782600891
135	0.4774263664
136	0.476807353
137	0.4751945675
138	0.4742917782
139	0.4738291683
140	0.4735944096
141	0.473368673
142	0.4728928458
143	0.4715258536
144	0.4714600225
145	0.4709588136
146	0.4708191881
147	0.4700885198
148	0.4695724682
149	0.4695337178
150	0.4694679055
151	0.4688522352
152	0.4684096616
153	0.4679605242
154	0.467346589
155	0.4665984895
156	0.4659853853
157	0.4652416163
158	0.4649786251
159	0.4644209722
160	0.4639455424
161	0.4635029482
162	0.463354426
163	0.4629013331
164	0.4625852462
165	0.4623227625
166	0.4613132868
167	0.4606472819
168	0.4595059833
169	0.4589994593
170	0.4584368735
171	0.4578241894
172	0.4574318368
173	0.4569352304
174	0.456248986
175	0.4557182514
176	0.4555933578
177	0.4547938051
178	0.4546705446
179	0.4541457733
180	0.4538223665
181	0.4535449033
182	0.4530558126
183	0.4528844594
184	0.4526310229
185	0.4522262586
186	0.4515617434
187	0.4509244978
188	0.4508265984
189	0.4507797267
190	0.4506790747
191	0.4505163264
192	0.4502958215
193	0.4498673586
194	0.4486593459
195	0.4482137336
196	0.4474815588
197	0.4470477289
198	0.4462002436
199	0.4457087933
200	0.4452490378
201	0.444738753
202	0.4446419942
203	0.4442602388
204	0.4432591605
205	0.4429493912
206	0.4425385696
207	0.4418552708
208	0.4414021224
209	0.4407174141
210	0.4400693814
211	0.4394404043
212	0.4392784749
213	0.4388688115
214	0.4383551645
215	0.4377527342
216	0.4372087852
217	0.4367580322
218	0.4360446664
219	0.4358206358
220	0.4344603984
221	0.4338962293
222	0.4332439223
223	0.4329154059
224	0.4325644262
225	0.4313523955
226	0.4307698938
227	0.4307306026
228	0.4304338102
229	0.4298597002
230	0.4289120205
231	0.428489941
232	0.4282968431
233	0.42758748
234	0.4272374566
235	0.4259065241
236	0.4252713293
237	0.4251163801
238	0.4238513023
239	0.4233764389
240	0.4231740733
241	0.4229393262
242	0.4225528849
243	0.4212745375
244	0.420358886
245	0.4202285058
246	0.4199795684
247	0.4192088318
248	0.4187793384
249	0.4183830468
250	0.4178588556
251	0.4174633719
252	0.4166606094
253	0.4163852848
254	0.4159397601
255	0.4155251312
256	0.4154331651
257	0.4147165058
258	0.4145155678
259	0.4135197181
260	0.4134398218
261	0.4131781137
262	0.4127903771
263	0.4110859241
264	0.4107101683
265	0.4093547538
266	0.4085440525
267	0.4082718467
268	0.4078792014
269	0.407192224
270	0.4071006623
271	0.4065040309
272	0.4056405492
273	0.4054355619
274	0.4045169975
275	0.4033820142
276	0.4025146968
277	0.4020421996
278	0.4018789463
279	0.400656585
280	0.3997018041
281	0.3984335113
282	0.397773441
283	0.3973278471
284	0.3963934496
285	0.3957213066
286	0.3952186386
287	0.3942465107
288	0.3940084126
289	0.3935683979
290	0.3929580741
291	0.3923896529
292	0.3916284434
293	0.390535731
294	0.3898752644
295	0.3889984716
296	0.3881830563
297	0.3879723121
298	0.3874321951
299	0.3865818436
300	0.3856164349
301	0.3850011936
302	0.3848440751
303	0.3844018587
304	0.3834444515
305	0.3830197223
306	0.3824014596
307	0.3822925196
308	0.381408561
309	0.3811435619
310	0.3803673292
311	0.3791335535
312	0.3788779314
313	0.3784230735
314	0.3780136515
315	0.3773506285
316	0.3771824646
317	0.3768362592
318	0.3761389783
319	0.3757952043
320	0.3750681679
321	0.3741959372
322	0.3736316779
323	0.3734401292
324	0.3725635149
325	0.3721703135
326	0.3720860911
327	0.3714326987
328	0.3709362715
329	0.370728217
330	0.3694363598
331	0.3689040652
332	0.3683171938
333	0.368298447
334	0.3676884323
335	0.3673404991
336	0.3670075186
337	0.3659440973
338	0.3658507869
339	0.3654769586
340	0.3648450894
341	0.3643174166
342	0.3642066839
343	0.363597999
344	0.3624362311
345	0.3622810043
346	0.361592039
347	0.3613881165
348	0.3605620376
349	0.3600875466
350	0.3598386038
351	0.3593655856
352	0.3584041633
353	0.3581497816
354	0.357938131
355	0.3574669212
356	0.3566165644
357	0.3561451111
358	0.3554117363
359	0.3549614048
360	0.3545017149
361	0.3538909896
362	0.3532519273
363	0.3520342448
364	0.35124126
365	0.3507006903
366	0.3505138642
367	0.3495931584
368	0.348872898
369	0.3486674487
370	0.3479223095
371	0.3476878434
372	0.347187906
373	0.3466479524
374	0.3466314231
375	0.346323862
376	0.3457735394
377	0.3454909867
378	0.3449558819
379	0.3444631457
380	0.3440271077
381	0.3438717019
382	0.3437202919
383	0.3430486282
384	0.3426189199
385	0.3420445949
386	0.3416196139
387	0.3411173066
388	0.3406055765
389	0.3402554976
390	0.3398891846
391	0.3393674204
392	0.339277253
393	0.3389873238
394	0.3384589144
395	0.3382970971
396	0.3381002733
397	0.3376352864
398	0.3373257346
399	0.3370079771
400	0.336780003
401	0.336480086
402	0.3361973074
403	0.3356380823
404	0.3351990204
405	0.3345653725
406	0.3343910013
407	0.334165442
408	0.3339209246
409	0.3333465233
410	0.3324286672
411	0.3323806757
412	0.3317403258
413	0.3313703507
414	0.3312541696
415	0.3311968099
416	0.330762129
417	0.330181253
418	0.3297885227
419	0.3295340367
420	0.3290454231
421	0.328721555
422	0.3286387876
423	0.3283208376
424	0.3277667338
425	0.3274776926
426	0.3269233695
427	0.3267498064
428	0.3263586418
429	0.3262154346
430	0.3260572564
431	0.325567968
432	0.324994537
433	0.3242855359
434	0.3241492604
435	0.3236709675
436	0.3229666757
437	0.322590156
438	0.3223647971
439	0.3217332781
440	0.32113843
441	0.3208061405
442	0.3206528348
443	0.3205335675
444	0.3201711268
445	0.3198732831
446	0.3197692211
447	0.3194500089
448	0.3191532278
449	0.3186547635
450	0.3178557145
451	0.3174299477
452	0.3173788687
453	0.3165866768
454	0.3163785336
455	0.3156979411
456	0.315546535
457	0.3150401528
458	0.3149138542
459	0.3143623886
460	0.3141088144
461	0.3137893481
462	0.3137240313
463	0.3135989987
464	0.3132590352
465	0.3127605167
466	0.3124091237
467	0.3120837778
468	0.3116491953
469	0.3115429346
470	0.311458028
471	0.3111246234
472	0.3106621904
473	0.3104437192
474	0.3102885006
475	0.3100937207
476	0.3097467227
477	0.3093312273
478	0.30840688
479	0.3080806607
480	0.3076957164
481	0.3075147383
482	0.3072434606
483	0.3071781021
484	0.3067193541
485	0.3066049058
486	0.3065765344
487	0.3060506448
488	0.305333916
489	0.3049882908
490	0.3047858642
491	0.3041317932
492	0.3035950745
493	0.3033692403
494	0.3029483924
495	0.3027233285
496	0.3022997975
497	0.3019892041
498	0.3012026823
499	0.3010417179
500	0.3007479697
501	0.3006441355
502	0.3004949321
503	0.3000134986
504	0.2995265242
505	0.299467323
506	0.2991825088
507	0.2990504143
508	0.2987848152
509	0.2981622487
510	0.2980210708
511	0.297450075
512	0.2971179093
513	0.2970956145
514	0.2967896808
515	0.2967606689
516	0.2963317233
517	0.2962621129
518	0.2958600416
519	0.2957600949
520	0.2956659979
521	0.295472346
522	0.2954255645
523	0.2951879651
524	0.2950396749
525	0.2948702495
526	0.2946072917
527	0.2944382562
528	0.2943079476
529	0.2942722086
530	0.2941817323
531	0.293646761
532	0.2934539618
533	0.2929383545
534	0.2926665235
535	0.2924147224
536	0.2921124683
537	0.2918004997
538	0.2914298076
539	0.2912639384
540	0.2910068963
541	0.2905187925
542	0.2902148297
543	0.2896989286
544	0.2895113795
545	0.2890410788
546	0.2886339343
547	0.2885446972
548	0.2885353281
549	0.2882008909
550	0.2880692352
551	0.2878541853
552	0.2877133633
553	0.2876149389
554	0.2875591346
555	0.2868181138
556	0.2867302748
557	0.2865527222
558	0.2860398975
559	0.2858320881
560	0.2855816073
561	0.2854012961
562	0.2849524072
563	0.2846602065
564	0.284345022
565	0.2841856747
566	0.2839018119
567	0.2834323726
568	0.2832783965
569	0.2828859554
570	0.2825723962
571	0.2824964714
572	0.2822426087
573	0.2819085886
574	0.2818448398
575	0.2815357439
576	0.2812293938
577	0.2808897011
578	0.2808494062
579	0.2805627622
580	0.2804914846
581	0.2803527874
582	0.280227128
583	0.2801722347
584	0.2799400978
585	0.2793773298
586	0.2790837899
587	0.27886381
588	0.2786216682
589	0.2781570169
590	0.2777549346
591	0.2775932189
592	0.2772931801
593	0.2770774285
594	0.2770046652
595	0.2768371761
596	0.2763421897
597	0.2762057712
598	0.27595168
599	0.2755290892
600	0.2751324275
601	0.2750195515
602	0.2746430337
603	0.2737191521
604	0.2733467486
605	0.2729182256
606	0.2725957682
607	0.2722032646
608	0.2716518884
609	0.2712861437
610	0.2708239117
611	0.2703987503
612	0.2698890136
613	0.2696276265
614	0.2690186095
615	0.2687996662
616	0.2683563029
617	0.2679848409
618	0.2678242797
619	0.2677684735
620	0.2671864579
621	0.2670993105
622	0.2669817025
623	0.2667242184
624	0.2664526384
625	0.2664055351
626	0.2662515567
627	0.2658492652
628	0.265615943
629	0.2653014355
630	0.265284768
631	0.2650209797
632	0.2645377603
633	0.2643548863
634	0.263832186
635	0.2635298794
636	0.2631298365
637	0.2627169099
638	0.2624861471
639	0.2620761896
640	0.2619240265
641	0.2617289471
642	0.2614578173
643	0.2610046695
644	0.2605334242
645	0.2603160497
646	0.259885939
647	0.2596876099
648	0.2594226416
649	0.2590531843
650	0.2589114041
651	0.2586221023
652	0.2581577989
653	0.257562576
654	0.2571705048
655	0.2570818111
656	0.2569930987
657	0.2567088552
658	0.2566124306
659	0.256154362
660	0.2556926058
661	0.2554504117
662	0.2551729723
663	0.2549624983
664	0.2547743164
665	0.2543830433
666	0.2541309594
667	0.2540124604
668	0.2536497493
669	0.2534833887
670	0.2533688918
671	0.2532762439
672	0.2529954284
673	0.2526425575
674	0.2521533538
675	0.2519485698
676	0.2519342222
677	0.2514493995
678	0.2513906214
679	0.25101796
680	0.2507600363
681	0.2507440851
682	0.2506531615
683	0.2505446761
684	0.249954482
685	0.2496026392
686	0.2492003208
687	0.2491128455
688	0.248978489
689	0.2485976549
690	0.2484397676
691	0.2484049814
692	0.248136245
693	0.2478943342
694	0.2475013536
695	0.24743233
696	0.2472732311
697	0.2469939484
698	0.2468048498
699	0.2465054147
700	0.246435559
701	0.2463319197
702	0.246143206
703	0.2460614131
704	0.2459701224
705	0.2456422016
706	0.2454684913
707	0.2450672187
708	0.2448780829
709	0.2447654324
710	0.2445309042
711	0.2440161339
712	0.2437642747
713	0.243569101
714	0.2431340442
715	0.2429456312
716	0.2427785314
717	0.2420953692
718	0.2419908648
719	0.2417270921
720	0.2414199632
721	0.2414199613
722	0.2409476164
723	0.2406167068
724	0.2403545478
725	0.2401597398
726	0.2401113004
727	0.2398525226
728	0.2396363571
729	0.2393056181
730	0.2389706125
731	0.238802546
732	0.2386238723
733	0.2384416246
734	0.2383995214
735	0.2381783805
736	0.2379258759
737	0.2375303915
738	0.2373161018
739	0.2372099296
740	0.2371465748
741	0.236845409
742	0.2365596032
743	0.2363604923
744	0.2361741792
745	0.2357926568
746	0.2357439826
747	0.2355688017
748	0.235186993
749	0.2351301032
750	0.2348763148
751	0.2347636737
752	0.2345914303
753	0.2344132527
754	0.2342313376
755	0.2341035019
756	0.2334967267
757	0.2331347789
758	0.2330607792
759	0.2328647719
760	0.2325734181
761	0.2322881272
762	0.2319558972
763	0.2318390616
764	0.2315972172
765	0.2312342274
766	0.2310596152
767	0.2310216796
768	0.2307942594
769	0.2304841892
770	0.230114225
771	0.2297456277
772	0.2295927672
773	0.2292065721
774	0.2288968972
775	0.2288080786
776	0.2281550706
777	0.2278466074
778	0.2274963773
779	0.2271779397
780	0.2268544718
781	0.2266644877
782	0.2263399005
783	0.2261669813
784	0.225843977
785	0.2257209193
786	0.2256117826
787	0.2253730597
788	0.2250970824
789	0.2249051415
790	0.2247684412
791	0.2246907245
792	0.2243781963
793	0.2243196446
794	0.2240631236
795	0.2238263603
796	0.223488129
797	0.2232941233
798	0.2231459992
799	0.222912593
800	0.2224620866
801	0.2221728859
802	0.2219697007
803	0.221870892
804	0.2216043141
805	0.2215267689
806	0.2213232398
807	0.2211440298
808	0.2209344201
809	0.2208424687
810	0.2206511088
811	0.2203620375
812	0.2201090389
813	0.2197573478
814	0.2197277336
815	0.2195108506
816	0.2192124873
817	0.2188427739
818	0.2186808515
819	0.2185824742
820	0.2185688896
821	0.2184251109
822	0.2184236994
823	0.2181455633
824	0.2178941924
825	0.2176966737
826	0.2175625938
827	0.2171747584
828	0.2170658679
829	0.2169046888
830	0.2166387903
831	0.21632208
832	0.2161526007
833	0.2159950973
834	0.2157048079
835	0.2154080489
836	0.2150662203
837	0.2147273447
838	0.2146529535
839	0.2143375597
840	0.2140925266
841	0.213883848
842	0.2136865971
843	0.2135124693
844	0.2131540721
845	0.2129114722
846	0.2128519695
847	0.2128368834
848	0.2128185025
849	0.2125898625
850	0.2122472821
851	0.2121271652
852	0.2119460486
853	0.2118893795
854	0.2113744586
855	0.211184356
856	0.2109253308
857	0.2107776293
858	0.2107248315
859	0.210639845
860	0.210587239
861	0.2102195628
862	0.2100379463
863	0.2098843556
864	0.2097842068
865	0.2093643154
866	0.2090796897
867	0.2087111865
868	0.208595659
869	0.2082977905
870	0.2078400289
871	0.2077093738
872	0.2075399896
873	0.2072484839
874	0.207040081
875	0.2069044026
876	0.2068707314
877	0.206649625
878	0.2064545419
879	0.2061707423
880	0.2059460561
881	0.2055776125
882	0.2055001728
883	0.2050726563
884	0.2049581436
885	0.2046482982
886	0.2044962863
887	0.2043260536
888	0.2040975276
889	0.2040121552
890	0.2037227438
891	0.203492918
892	0.2033791871
893	0.2031896184
894	0.2031024499
895	0.202919813
896	0.2024966744
897	0.2022817939
898	0.2022016338
899	0.2018288327
900	0.2017248246
901	0.2016423741
902	0.2013657725
903	0.2009739808
904	0.2008841169
905	0.2006771461
906	0.2005163194
907	0.200251406
908	0.2000166743
909	0.1998928378
910	0.1996109131
911	0.1992474613
912	0.1988701654
913	0.1986814174
914	0.1985845674
915	0.1984575272
916	0.1983051535
917	0.1979176003
918	0.1976008224
919	0.1973914646
920	0.1972567963
921	0.1970931695
922	0.1969766428
923	0.1968517773
924	0.196705617
925	0.1962906505
926	0.1960481478
927	0.1959377169
928	0.1957525525
929	0.1957314493
930	0.195700189
931	0.1953622901
932	0.1950854751
933	0.1949902126
934	0.1948051991
935	0.1944719796
936	0.1943937821
937	0.1942140218
938	0.19406175
939	0.193747498
940	0.1935683363
941	0.1935471399
942	0.193418626
943	0.1932048064
944	0.1928535719
945	0.1927067187
946	0.1925338672
947	0.1924764739
948	0.1924551071
949	0.192338057
950	0.1921109448
951	0.1920426434
952	0.1917798487
953	0.1916692126
954	0.1913563082
955	0.1910975167
956	0.1910049147
957	0.190955519
958	0.1908028374
959	0.1906730831
960	0.1904382606
961	0.190230724
962	0.1901094377
963	0.1898187474
964	0.189704986
965	0.18965842
966	0.1894825495
967	0.1894494958
968	0.1891848006
969	0.1890484388
970	0.1889711376
971	0.1886734882
972	0.188617792
973	0.1881655097
974	0.1880030217
975	0.1879101491
976	0.1878843458
977	0.1876062391
978	0.1874182291
979	0.1872133472
980	0.1870823513
981	0.1869993699
982	0.1868357022
983	0.1866176574
984	0.1865015838
985	0.1864401857
986	0.186281609
987	0.1860104069
988	0.185946564
989	0.1859414747
990	0.185623294
991	0.1854846239
992	0.1851647575
993	0.1850760255
994	0.1848735558
995	0.1847589009
996	0.1844295382
997	0.1844153953
998	0.1840546751
999	0.1837340845
